id	label	synonyms	namespace
PO_0025031	laticifer cell		plant_anatomy
PO_0025032	hydroid	hydroid cell	plant_anatomy
PO_0025033	leptoid	leptoid cell	plant_anatomy
PO_0025034	leaf		plant_anatomy
PO_0025035	storage parenchyma	flesh|fleshy tissue|portion of storage parenchyma	plant_anatomy
PO_0025036	tuber storage parenchyma	tuber flesh	plant_anatomy
PO_0025037	fruit storage parenchyma	fruit flesh	plant_anatomy
PO_0025038	subterranean tuber storage parenchyma	potato tuber flesh	plant_anatomy
PO_0025039	aerial tuber storage parenchyma		plant_anatomy
PO_0025040	shoot axis tuber axillary vegetative bud	tuber bud|tuber eye	plant_anatomy
PO_0025041	aerial tuber axillary vegetative bud		plant_anatomy
PO_0025042	subterranean tuber axillary vegetative bud	eye|potato eye|swollen eye|tuber eye	plant_anatomy
PO_0025043	shoot axis tuber periderm		plant_anatomy
PO_0025044	aerial tuber periderm		plant_anatomy
PO_0025045	subterranean tuber periderm	mature potato tuber skin	plant_anatomy
PO_0025046	shoot axis tuber epidermis		plant_anatomy
PO_0025047	aerial tuber epidermis		plant_anatomy
PO_0025048	subterranean tuber epidermis	young potato tuber skin	plant_anatomy
PO_0025049	subterranean tuber interfascicular region		plant_anatomy
PO_0025050	tuber interfascicular region	tuber flesh	plant_anatomy
PO_0025051	aerial tuber interfascicular region		plant_anatomy
PO_0025052	tuber pith	tuber flesh	plant_anatomy
PO_0025053	subterranean tuber pith	water core	plant_anatomy
PO_0025054	aerial tuber pith		plant_anatomy
PO_0025055	tuber cortex		plant_anatomy
PO_0025056	aerial tuber cortex		plant_anatomy
PO_0025057	subterranean tuber cortex	Outer storage tissue	plant_anatomy
PO_0025058	perimedullary zone		plant_anatomy
PO_0025059	portion of ground tissue	fundamental tissue	plant_anatomy
PO_0025060	lamina	blade|laminae	plant_anatomy
PO_0025061	tuber perimedullary zone	tuber flesh	plant_anatomy
PO_0025062	aerial tuber perimedullary zone		plant_anatomy
PO_0025063	subterranean tuber perimedullary zone		plant_anatomy
PO_0025064	shoot axis perimedullary zone	branch perimedullary zone|stem perimedullary zone	plant_anatomy
PO_0025065	root perimedullary zone		plant_anatomy
PO_0025066	stalk	stipe	plant_anatomy
PO_0025067	seed storage parenchyma		plant_anatomy
PO_0025068	shoot axis tuber axillary bud meristem		plant_anatomy
PO_0025069	aerial tuber axillary bud meristem		plant_anatomy
PO_0025070	subterranean tuber axillary bud meristem		plant_anatomy
PO_0025071	terminal reproductive bud		plant_anatomy
PO_0025072	axillary reproductive bud		plant_anatomy
PO_0025073	branch	branchlet|higher order axis|secondary axis|shoot axis branch|tertiary axis|twig	plant_anatomy
PO_0025074	embryo sac		plant_anatomy
PO_0025075	non-vascular leaf	gametophyll|gametophyte leaf|gametophytic leaf|non-vascular leaflet|phyllid|phyllidium	plant_anatomy
PO_0025076	axillary strobilus bud		plant_anatomy
PO_0025077	terminal strobilus bud		plant_anatomy
PO_0025078	placenta	placentae|placentas|portion of placenta tissue	plant_anatomy
PO_0025079	aerial tuber axillary shoot		plant_anatomy
PO_0025080	branch internode		plant_anatomy
PO_0025081	subterranean tuber axillary shoot	tuber sprout	plant_anatomy
PO_0025082	reproductive shoot system		plant_anatomy
PO_0025083	strobilus	compound strobilus|cone|simple strobilus|strobili	plant_anatomy
PO_0025084	reproductive bud		plant_anatomy
PO_0025085	strobilus bud	cone bud	plant_anatomy
PO_0025088	gynoecium ridge	gynoecial ridge|gynoecium ridge of lower floret of pedicellate spikelet of ear|gynoecium ridge of lower floret of sessile spikelet of ear|gynoecium ridge of upper floret of pedicellate spikelet of ear|gynoecium ridge of upper floret of sessile spikelet of ear|Poaceae gynoecium ridge|stylar ridge|Zea gynoecium ridge	plant_anatomy
PO_0025092	dehiscence zone		plant_anatomy
PO_0025093	spore capsule annulus	capsule dehiscence zone|spore capusule annuli	plant_anatomy
PO_0025094	sporangium	moss capsule|sporangia|spore capsule|spore case	plant_anatomy
PO_0025095	root parenchyma		plant_anatomy
PO_0025096	carpel epidermis	A portion of carpel epidermis (PO:0025096) that covers the abaxial surface of a carpel (PO:0009030).	plant_anatomy
PO_0025097	stamen epidermis		plant_anatomy
PO_0025098	bract trichome		plant_anatomy
PO_0025099	embryo plant structure	embryonic plant structure	plant_anatomy
PO_0025100	shoot axis internode elongation zone		plant_anatomy
PO_0025101	branch internode elongation zone		plant_anatomy
PO_0025102	shoot internode differentiation zone		plant_anatomy
PO_0025103	branch internode differentiation zone		plant_anatomy
PO_0025104	first order inflorescence axis	inflorescence rachis|inflorescence rhachis|primary inflorescence axis|第一花序軸	plant_anatomy
PO_0025105	fourth order inflorescence axis	tertiary inflorescence branch|third order inflorescence branch|third order paraclade|第三花序分枝	plant_anatomy
PO_0025106	fifth order inflorescence axis	fourth order inflorescence branch|第四花序分枝	plant_anatomy
PO_0025107	sixth order inflorescence axis	fifth order inflorescence branch|第五花序分枝	plant_anatomy
PO_0025108	seventh order inflorescence axis	sixth order inflorescence branch|第六花序分枝	plant_anatomy
PO_0025109	eighth order inflorescence axis	seventh order inflorescence branch|第七花序分枝	plant_anatomy
PO_0025110	ninth order inflorescence axis	eighth order inflorescence branch|第八花序分枝	plant_anatomy
PO_0025111	tenth order inflorescence axis	ninth order inflorescence branch|第九花序分枝	plant_anatomy
PO_0025112	second order infructescence axis	primary infructescence branch|第一果序分枝	plant_anatomy
PO_0025113	third order infructescence axis	second order infructescence branch|secondary infructescence branch|第二果序分枝	plant_anatomy
PO_0025114	fourth order infructescence axis	third order infructescence branch|第三果序分枝	plant_anatomy
PO_0025115	fifth order infructescence axis	fourth order infructescence branch|第四果序分枝	plant_anatomy
PO_0025116	sixth order infructescence axis	fifth order infructescence branch|第五果序分枝	plant_anatomy
PO_0025117	plant anatomical space	lacuna|lacunae|lumen|lumina	plant_anatomy
PO_0025118	anther pore		plant_anatomy
PO_0025119	plant axis differentiation zone		plant_anatomy
PO_0025120	antheridium sperm cell	antheridial sperm cell|antherozoid|spermatozoid	plant_anatomy
PO_0025121	pollen sperm cell		plant_anatomy
PO_0025122	archegonium egg cell	archegonial egg cell	plant_anatomy
PO_0025123	embryo sac egg cell		plant_anatomy
PO_0025124	multicellular plant gametangium	gametangium	plant_anatomy
PO_0025125	antheridium	antheridia	plant_anatomy
PO_0025126	archegonium	archegonia	plant_anatomy
PO_0025127	primordium	portion of primordial tissue|portion of primordium tissue|primordia	plant_anatomy
PO_0025128	phyllome primordium	phyllome primordia|portion of phyllome primordium tissue	plant_anatomy
PO_0025129	petiole lamina	petiole wing	plant_anatomy
PO_0025130	cigar leaf		plant_anatomy
PO_0025131	plant anatomical entity		plant_anatomy
PO_0025132	canal	channel|colpi|colpus|fossula|fossulae|furrow|groove|sulci|sulcus|vallecula|valleculae	plant_anatomy
PO_0025133	petiole canal		plant_anatomy
PO_0025134	inflorescence branch crown	banana crown|Musa crown	plant_anatomy
PO_0025135	cigar leaf lamina abaxial epidermis	cigar leaf dorsal surface	plant_anatomy
PO_0025136	free tepal		plant_anatomy
PO_0025137	fused tepal		plant_anatomy
PO_0025138	fused collective tepal structure	compound tepal|connate tepal structure|syntepalous perianth	plant_anatomy
PO_0025139	phyllome apex		plant_anatomy
PO_0025140	phyllome base		plant_anatomy
PO_0025141	phyllome tip		plant_anatomy
PO_0025142	leaf tip	leaf lamina tip	plant_anatomy
PO_0025143	tepal apex	compound tepal lobe|free tepal apex	plant_anatomy
PO_0025144	petal apex		plant_anatomy
PO_0025145	sepal apex		plant_anatomy
PO_0025146	petal base		plant_anatomy
PO_0025147	sepal base		plant_anatomy
PO_0025148	tepal base		plant_anatomy
PO_0025149	petal tip		plant_anatomy
PO_0025150	sepal tip		plant_anatomy
PO_0025151	tepal tip		plant_anatomy
PO_0025152	peduncle epidermis	peduncle surface	plant_anatomy
PO_0025153	peduncle trichome	peduncle hair	plant_anatomy
PO_0025154	bract apex		plant_anatomy
PO_0025155	bract base		plant_anatomy
PO_0025156	bract tip		plant_anatomy
PO_0025157	phyllome epidermis		plant_anatomy
PO_0025158	bract epidermis		plant_anatomy
PO_0025159	bract abaxial epidermis	bract external face	plant_anatomy
PO_0025160	bract adaxial epidermis	bract internal face	plant_anatomy
PO_0025161	portion of plant substance		plant_anatomy
PO_0025162	multicellular trichome	non-glandular multicelluar trichome|non-secretory multicellular trichome	plant_anatomy
PO_0025163	multicellular trichome branch cell		plant_anatomy
PO_0025164	root epidermal cell		plant_anatomy
PO_0025165	shoot epidermal cell		plant_anatomy
PO_0025166	papilla cell		plant_anatomy
PO_0025167	leaf papilla cell		plant_anatomy
PO_0025168	stigma papilla cell		plant_anatomy
PO_0025169	prickle	barb|barbel|barbella|barbellae|barbellula|barbellulae|barbellule	plant_anatomy
PO_0025170	root prickle		plant_anatomy
PO_0025171	shoot axis prickle		plant_anatomy
PO_0025172	thorn	barb|barbel|barbella|barbellae|barbellula|barbellulae|barbellule	plant_anatomy
PO_0025173	spine leaf	barb|barbel|barbella|barbellae|barbellula|barbellulae|barbellule|leaf spine	plant_anatomy
PO_0025174	spine stipule	barb|barbel|barbella|barbellae|barbellula|barbellulae|barbellule|stipule spine	plant_anatomy
PO_0025175	leaf prickle		plant_anatomy
PO_0025176	stem trichome	stem hair	plant_anatomy
PO_0025177	branch trichome	branch hair	plant_anatomy
PO_0025178	stem epidermis	culm epidermis	plant_anatomy
PO_0025179	branch epidermis		plant_anatomy
PO_0025180	plant axis elongation zone		plant_anatomy
PO_0025181	root elongation zone		plant_anatomy
PO_0025182	sepal trichome		plant_anatomy
PO_0025183	leaf stomatal complex	leaf epidermal stomatal complex|leaf epidermis stomatal complex	plant_anatomy
PO_0025184	tepal epidermis		plant_anatomy
PO_0025185	leaf lamina stomatal complex	leaf lamina epidermal stomatal complex|leaf lamina epidermis stomatal complex	plant_anatomy
PO_0025186	phyllome trichome		plant_anatomy
PO_0025187	petal trichome		plant_anatomy
PO_0025188	tepal trichome		plant_anatomy
PO_0025189	petiole stomatal complex	petiole epidermal stomatal complex|petiole epidermis stomatal complex	plant_anatomy
PO_0025190	leaf abaxial stomatal complex	leaf abaxial epidermal stomatal complex|leaf abaxial epidermis stomatal complex	plant_anatomy
PO_0025191	leaf adaxial stomatal complex	leaf adaxial epidermal stomatal complex|leaf adaxial epidermis stomatal complex	plant_anatomy
PO_0025192	tepal abaxial epidermis		plant_anatomy
PO_0025193	tepal adaxial epidermis		plant_anatomy
PO_0025194	root nodule meristem		plant_anatomy
PO_0025195	pollen tube cell		plant_anatomy
PO_0025196	basal endosperm transfer layer		plant_anatomy
PO_0025197	stele		plant_anatomy
PO_0025198	shoot axis stele		plant_anatomy
PO_0025199	branch stele		plant_anatomy
PO_0025200	stem stele		plant_anatomy
PO_0025201	megasporangium		plant_anatomy
PO_0025202	microsporangium	macrosporangia|macrosporangium|megasporangia|microsporangia	plant_anatomy
PO_0025203	pericarp vascular bundle		plant_anatomy
PO_0025204	rhizome internode		plant_anatomy
PO_0025205	shoot system vascular system		plant_anatomy
PO_0025206	phyllome vascular system		plant_anatomy
PO_0025207	tepal vascular system		plant_anatomy
PO_0025208	carpel trichome		plant_anatomy
PO_0025209	stamen trichome		plant_anatomy
PO_0025210	leaf abaxial trichome		plant_anatomy
PO_0025211	leaf adaxial trichome		plant_anatomy
PO_0025212	leaf pavement cell		plant_anatomy
PO_0025213	leaf abaxial pavement cell		plant_anatomy
PO_0025214	leaf adaxial pavement cell		plant_anatomy
PO_0025215	phyllome stomatal complex	phyllome epidermal stomatal complex|phyllome epidermis stomatal complex	plant_anatomy
PO_0025216	bract stomatal complex	bract epidermal stomatal complex|bract epidermis stomatal complex	plant_anatomy
PO_0025217	carpel stomatal complex	carpel epidermal stomatal complex|carpel epidermis stomatal complex	plant_anatomy
PO_0025218	petal stomatal complex	petal epidermal stomatal complex|petal epidermis stomatal complex	plant_anatomy
PO_0025219	sepal stomatal complex	sepal epidermal stomatal complex|sepal epidermis stomatal complex	plant_anatomy
PO_0025220	stamen stomatal complex	stamen epidermal stomatal complex|stamen epidermis stomatal complex	plant_anatomy
PO_0025221	tepal stomatal complex	tepal epidermal stomatal complex|tepal epidermis stomatal complex	plant_anatomy
PO_0025222	reproductive shoot apex		plant_anatomy
PO_0025223	vegetative shoot apex		plant_anatomy
PO_0025224	axil		plant_anatomy
PO_0025225	bract axil		plant_anatomy
PO_0025226	branch axil		plant_anatomy
PO_0025227	tetrad of megaspores		plant_anatomy
PO_0025228	valve		plant_anatomy
PO_0025229	spore capsule valve		plant_anatomy
PO_0025230	columella	portion of columella tissue	plant_anatomy
PO_0025231	spore capsule columella		plant_anatomy
PO_0025233	portion of embryo plant tissue	portion of embryo tissue|portion of embryonic plant tissue	plant_anatomy
PO_0025234	phyllome stomatal pore		plant_anatomy
PO_0025235	leaf stomatal pore		plant_anatomy
PO_0025236	phyllome guard cell		plant_anatomy
PO_0025237	leaf guard cell		plant_anatomy
PO_0025238	abaxial petiole canal		plant_anatomy
PO_0025239	adaxial petiole canal		plant_anatomy
PO_0025240	second order inflorescence	secondary inflorescence	plant_anatomy
PO_0025241	second order infructescence	hand of bananas|hand of fruit|secondary infructescence	plant_anatomy
PO_0025242	infructescence axis		plant_anatomy
PO_0025243	higher order infructescence axis	infructescence branch|果序枝	plant_anatomy
PO_0025244	first order infructescence axis	infructescence rachis	plant_anatomy
PO_0025245	persistent sepal	flower relict	plant_anatomy
PO_0025246	persistent tepal	flower relict	plant_anatomy
PO_0025247	persistent stamen	flower relict	plant_anatomy
PO_0025248	pseudostem		plant_anatomy
PO_0025249	leaf sheath epidermis		plant_anatomy
PO_0025250	leaf sheath abaxial epidermis	pseudostem underlayers	plant_anatomy
PO_0025251	leaf sheath adaxial epidermis		plant_anatomy
PO_0025252	seventh order infructescence axis	sixth order infructescence branch|第六果序分枝	plant_anatomy
PO_0025253	eighth order infructescence axis	seventh order infructescence branch|第七果序分枝	plant_anatomy
PO_0025254	ninth order infructescence axis	eighth order infructescence branch|第八果序分枝	plant_anatomy
PO_0025255	tenth order infructescence axis	ninth or higher order infructescence branch|第十以上の果序軸	plant_anatomy
PO_0025256	lateral root elongation zone		plant_anatomy
PO_0025257	primary root elongation zone		plant_anatomy
PO_0025258	procambial cell	procambium cell	plant_anatomy
PO_0025259	leaf procambium		plant_anatomy
PO_0025260	shoot axis procambium		plant_anatomy
PO_0025261	pericycle cell		plant_anatomy
PO_0025262	plant ovary septum	carpel synonym|ovary dissepiment|ovary septa	plant_anatomy
PO_0025263	locule	loculus	plant_anatomy
PO_0025264	anther locule	pollen sac locule|sporophyll locule	plant_anatomy
PO_0025265	sporangium locule	PO:0025265|spore capsule locule	plant_anatomy
PO_0025266	plant ovary locule	sporophyll locule	plant_anatomy
PO_0025267	fruit replum	fruit dissepiment	plant_anatomy
PO_0025268	fruit septum	fruit dissepiment	plant_anatomy
PO_0025269	collective organ part structure		plant_anatomy
PO_0025270	fruit locule		plant_anatomy
PO_0025272	plant ovary replum	false ovary septum|ovary dissepiment|placental septum	plant_anatomy
PO_0025273	stem procambium		plant_anatomy
PO_0025274	branch procambium		plant_anatomy
PO_0025275	procambium		plant_anatomy
PO_0025276	shoot procambium		plant_anatomy
PO_0025277	pollen sac	anther lobe|Poaceae microsporangium|Zea microsporangium	plant_anatomy
PO_0025278	rhizome scale leaf		plant_anatomy
PO_0025279	megagametophyte	female gametophyte	plant_anatomy
PO_0025280	microgametophyte	male gametophyte	plant_anatomy
PO_0025281	pollen	pollen grain	plant_anatomy
PO_0025282	archegonium megagametophyte	archegonial megagametophyte	plant_anatomy
PO_0025283	antheridium microgametophyte	antheridial microgametophyte	plant_anatomy
PO_0025284	embryo apical cell	embryonic meristematic apical cell	plant_anatomy
PO_0025285	callus parenchyma cell		plant_anatomy
PO_0025286	plant embryo coleoptile	embryonic coleoptile	plant_anatomy
PO_0025287	seedling coleoptile		plant_anatomy
PO_0025288	embryo coleorhiza	embryonic coleorhiza	plant_anatomy
PO_0025289	seedling coleorhiza		plant_anatomy
PO_0025290	embryo hypocotyl	embryonic hypocotyl	plant_anatomy
PO_0025291	seedling hypocotyl		plant_anatomy
PO_0025292	embryo epicotyl	embryonic epicotyl	plant_anatomy
PO_0025293	seedling epicotyl		plant_anatomy
PO_0025294	embryo mesocotyl	embryonic mesocotyl	plant_anatomy
PO_0025295	seedling mesocotyl		plant_anatomy
PO_0025296	plant embryo radicle	embryonic radicle	plant_anatomy
PO_0025297	seedling radicle		plant_anatomy
PO_0025298	fruit operculum	fruit lid|fruit opercula	plant_anatomy
PO_0025300	embryo hypocotyl-root junction	embryonic hypocotyl-root junction	plant_anatomy
PO_0025301	seedling hypocotyl-root junction		plant_anatomy
PO_0025302	somatic plant embryo	apomictic plant embryo|somatic embryo	plant_anatomy
PO_0025303	zygotic plant embryo	zygotic embryo	plant_anatomy
PO_0025304	cultured zygote-derived plant embryo	cultured zygote-derived embryo|cultured zygotic embryo	plant_anatomy
PO_0025305	microspore-derived cultured plant embryo	microspore-derived cultured embryo|microspore-derived haploid embryo	plant_anatomy
PO_0025306	sporangium wall	sporangium jacket layer|sporangium jacket layers	plant_anatomy
PO_0025307	microsporangium wall		plant_anatomy
PO_0025308	megasporangium wall		plant_anatomy
PO_0025309	microsporangium endothecium		plant_anatomy
PO_0025310	megasporangium endothecium		plant_anatomy
PO_0025311	microsporangium exothecium	microsporangial exothecium|microsporangium epidermis	plant_anatomy
PO_0025312	megasporangium exothecium	megapsorangial exothecium|megasporangium epidermis	plant_anatomy
PO_0025313	tapetum		plant_anatomy
PO_0025314	microsporangium tapetum		plant_anatomy
PO_0025315	megasporangium tapetum		plant_anatomy
PO_0025316	axillary hair		plant_anatomy
PO_0025317	axillary hair terminal cell		plant_anatomy
PO_0025318	axillary hair base		plant_anatomy
PO_0025319	axillary hair basal cell	axillary hair base cell	plant_anatomy
PO_0025320	cotyledonary node rhizoid	collar rhizoid|wurtzelhalsrhizoid	plant_anatomy
PO_0025321	cotyledonary node		plant_anatomy
PO_0025322	hydathode pore		plant_anatomy
PO_0025323	flower fascicle	bundle|floral fascicle	plant_anatomy
PO_0025324	banner petal	banner|standard|vexilla|vexillum	plant_anatomy
PO_0025325	wing petal	ala|alae	plant_anatomy
PO_0025326	keel petal	carina|carinae	plant_anatomy
PO_0025327	keel		plant_anatomy
PO_0025328	unifacial vascular leaf	unifacial leaf	plant_anatomy
PO_0025329	calyptra calyx	calycine operculum|calyx calyptrae|operculum calyx|outer operculum	plant_anatomy
PO_0025330	calyptra corolla	corolla calyptrae|corolline operculum|inner operculum|operculum corolla	plant_anatomy
PO_0025331	ray flower	ray floret	plant_anatomy
PO_0025332	disk flower	disc floret|disk floret	plant_anatomy
PO_0025333	ensiform vascular leaf	ensiform leaf	plant_anatomy
PO_0025334	terete vascular leaf	terete leaf	plant_anatomy
PO_0025335	phyllode leaf	adult phyllode leaf|phyllode|phyllodia|phyllodium	plant_anatomy
PO_0025336	transition phyllode leaf	transition phyllode	plant_anatomy
PO_0025337	life of whole plant stage		plant_structure_development_stage
PO_0025338	collective plant organ structure development stage		plant_structure_development_stage
PO_0025339	plant organ development stage	organ development stage	plant_structure_development_stage
PO_0025340	gametophyte vegetative stage		plant_structure_development_stage
PO_0025341	gametophyte reproductive stage	gametophyte reproductively competent stage|gametophytic reproductive stage	plant_structure_development_stage
PO_0025342	gametophyte dormant stage	gametophyte dormancy stage|gametophytic dormant stage	plant_structure_development_stage
PO_0025343	gametophyte senescent stage		plant_structure_development_stage
PO_0025344	gametophore reproductive whole plant development stage		plant_structure_development_stage
PO_0025345	gametophore vegetative whole plant development stage		plant_structure_development_stage
PO_0025346	thallus reproductive whole plant development stage		plant_structure_development_stage
PO_0025347	thallus vegetative whole plant development stage		plant_structure_development_stage
PO_0025348	phyllome lamina vein		plant_anatomy
PO_0025349	awn	arista|bristle|seta|setae	plant_anatomy
PO_0025350	palea awn		plant_anatomy
PO_0025351	glume awn		plant_anatomy
PO_0025352	tubercle	podaria|podarium	plant_anatomy
PO_0025353	areole bud		plant_anatomy
PO_0025354	cladode	cladophyll|phylloclade	plant_anatomy
PO_0025355	corm	cormel|cormlet|diaspore|pseudobulb	plant_anatomy
PO_0025356	bulb	bulblet|diaspore	plant_anatomy
PO_0025357	pneumatophore	breathing root|knee root	plant_anatomy
PO_0025358	pneumatorhiza	pneumatorhizae	plant_anatomy
PO_0025359	sorus	sori	plant_anatomy
PO_0025360	ceonosorus	coenosori	plant_anatomy
PO_0025361	leaf tendril	tendril	plant_anatomy
PO_0025362	leaflet tendril	tendril	plant_anatomy
PO_0025363	leaf apex tendril	tendril	plant_anatomy
PO_0025364	branch tendril	tendril	plant_anatomy
PO_0025365	stem apex tendril	tendril	plant_anatomy
PO_0025366	leaf rachis tendril	tendril	plant_anatomy
PO_0025367	prophyll tendril	tendril	plant_anatomy
PO_0025368	trichome development stage		plant_structure_development_stage
PO_0025369	seed trichome development stage	seed hair development stage	plant_structure_development_stage
PO_0025370	seed trichome initiation stage	seed hair initiation stage	plant_structure_development_stage
PO_0025371	seed trichome elongation stage	seed hair elongation stage	plant_structure_development_stage
PO_0025372	seed trichome secondary wall biosynthesis stage	seed hair secondary wall biosynthesis stage	plant_structure_development_stage
PO_0025373	seed trichome maturation stage	seed hair maturation stage	plant_structure_development_stage
PO_0025374	seed dormant stage		plant_structure_development_stage
PO_0025375	plant spore stage	spore stage	plant_structure_development_stage
PO_0025376	plant spore dormant stage	spore dormant stage	plant_structure_development_stage
PO_0025377	plant embryo dormant stage	embryo dormant stage	plant_structure_development_stage
PO_0025378	arillode		plant_anatomy
PO_0025379	intercellular space		plant_anatomy
PO_0025380	leaf mesophyll intercellular space		plant_anatomy
PO_0025381	spongy mesophyll intercellular space		plant_anatomy
PO_0025382	substomatal cavity		plant_anatomy
PO_0025383	phyllome sinus		plant_anatomy
PO_0025384	leaf sinus		plant_anatomy
PO_0025385	cutin	cutin matrix	plant_anatomy
PO_0025386	cuticular wax		plant_anatomy
PO_0025387	plant cuticle proper	cuticle proper|cutin matrix	plant_anatomy
PO_0025388	epicuticular wax		plant_anatomy
PO_0025389	intercuticular wax		plant_anatomy
PO_0025390	free ending veinlet	free ending vein|freely ending vein	plant_anatomy
PO_0025391	phyllome lamina areole		plant_anatomy
PO_0025392	leaf lamina areole		plant_anatomy
PO_0025393	pappus	pappi	plant_anatomy
PO_0025394	pappus element	pappus awn|pappus bristle|pappus scale	plant_anatomy
PO_0025395	floral organ	flower organ	plant_anatomy
PO_0025396	phyllome lamina		plant_anatomy
PO_0025397	palisade mesophyll intercellular space		plant_anatomy
PO_0025398	phyllome substomatal cavity		plant_anatomy
PO_0025399	leaf substomatal cavity		plant_anatomy
PO_0025400	phyllome adaxial meristem	phyllome adaxial rounding meristem|phyllome adaxial unifacial meristem	plant_anatomy
PO_0025401	vascular leaf adaxial meristem	leaf adaxial rounding meristem|leaf adaxial unifacial meristem|leaf ventral meristem	plant_anatomy
PO_0025402	phyllome abaxial meristem	phyllome abaxial rounding meristem|phyllome abaxial unifacial meristem	plant_anatomy
PO_0025403	vascular leaf abaxial meristem	leaf abaxial rounding meristem|leaf abaxial unifacial meristem	plant_anatomy
PO_0025404	phyllome marginal meristem	phyllome margin meristem	plant_anatomy
PO_0025405	leaf marginal meristem	leaf margin blastozone|leaf margin meristem	plant_anatomy
PO_0025406	sieve element		plant_anatomy
PO_0025407	plant fiber cell	fiber|fiber cell|plant fiber	plant_anatomy
PO_0025408	primary vascular tissue		plant_anatomy
PO_0025409	secondary vascular tissue		plant_anatomy
PO_0025410	axial system	longitudinal system|vertical system	plant_anatomy
PO_0025411	ray system	horizontal system|radial system|ray	plant_anatomy
PO_0025412	albuminous cell		plant_anatomy
PO_0025413	primary leaf vein		plant_anatomy
PO_0025414	secondary thickening meristem	STM	plant_anatomy
PO_0025415	sieve cell		plant_anatomy
PO_0025416	sieve tube		plant_anatomy
PO_0025417	xylem vessel	vessel	plant_anatomy
PO_0025418	sclerid cell	sclereid|sclerid	plant_anatomy
PO_0025419	septate fiber tracheid		plant_anatomy
PO_0025420	septate libriform fiber cell		plant_anatomy
PO_0025421	septate phloem fiber cell		plant_anatomy
PO_0025422	gelatinous fiber cell	gelatinous fiber|mucilaginous fiber cell	plant_anatomy
PO_0025423	plant tissue development stage	tissue development stage	plant_structure_development_stage
PO_0025424	vascular tissue development stage		plant_structure_development_stage
PO_0025425	xylem development stage		plant_structure_development_stage
PO_0025426	phloem development stage		plant_structure_development_stage
PO_0025427	secondary xylem development stage	sapwood development stage|wood development stage	plant_structure_development_stage
PO_0025428	phyllome plate meristem		plant_anatomy
PO_0025429	leaf plate meristem		plant_anatomy
PO_0025430	phyllome anlagen	phyllome meristem	plant_anatomy
PO_0025431	vascular leaf anlagen	leaf meristem	plant_anatomy
PO_0025432	cotyledon anlagen		plant_anatomy
PO_0025433	root anlagen		plant_anatomy
PO_0025434	petiole vascular bundle		plant_anatomy
PO_0025435	shoot axis cork cambium		plant_anatomy
PO_0025436	root cork cambium		plant_anatomy
PO_0025437	shoot axis vascular cambium		plant_anatomy
PO_0025438	root vascular cambium		plant_anatomy
PO_0025439	cambial zone		plant_anatomy
PO_0025440	shoot axis cambial zone		plant_anatomy
PO_0025441	root cambial zone		plant_anatomy
PO_0025442	stem secondary thickening meristem		plant_anatomy
PO_0025443	root secondary thickening meristem		plant_anatomy
PO_0025444	primary xylem tracheary element		plant_anatomy
PO_0025445	secondary xylem tracheary element		plant_anatomy
PO_0025446	primary xylem tracheid		plant_anatomy
PO_0025447	secondary xylem tracheid		plant_anatomy
PO_0025448	primary xylem vessel member	primary xylem vessel element	plant_anatomy
PO_0025449	secondary xylem vessel member		plant_anatomy
PO_0025450	primary xylem vessel		plant_anatomy
PO_0025451	secondary xylem vessel		plant_anatomy
PO_0025452	primary phloem sieve element		plant_anatomy
PO_0025453	secondary phloem sieve element		plant_anatomy
PO_0025454	primary phloem sieve cell		plant_anatomy
PO_0025455	primary phloem sieve tube element	primary phloem sieve tube member|primary phloem sieve-tube element	plant_anatomy
PO_0025456	secondary phloem sieve cell		plant_anatomy
PO_0025457	secondary phloem sieve tube element	secondary phloem sieve tube member|secondary phloem sieve-tube element	plant_anatomy
PO_0025458	transfer companion cell	transfer cell	plant_anatomy
PO_0025459	ordinary companion cell	regular companion cell|standard companion cell	plant_anatomy
PO_0025460	intermediary companion cell	intermediary cell	plant_anatomy
PO_0025461	early wood tracheary element	earlywood tracheary element	plant_anatomy
PO_0025462	late wood tracheary element	latewood tracheary element	plant_anatomy
PO_0025463	cell division stage of secondary xylem		plant_structure_development_stage
PO_0025464	cell expansion stage of secondary xylem		plant_structure_development_stage
PO_0025465	secondary cell wall formation stage of secondary xylem		plant_structure_development_stage
PO_0025466	cell death stage of secondary xylem	transition to heartwood stage	plant_structure_development_stage
PO_0025467	tracheary element death stage of secondary xylem		plant_structure_development_stage
PO_0025468	secondary xylem parenchyma cell death stage of secondary xylem		plant_structure_development_stage
PO_0025469	cell differentiation stage of secondary xylem		plant_structure_development_stage
PO_0025470	plant embryo cotyledon	seed cotyledon	plant_anatomy
PO_0025471	seedling cotyledon		plant_anatomy
PO_0025472	reaction wood		plant_anatomy
PO_0025473	compression wood		plant_anatomy
PO_0025474	tension wood		plant_anatomy
PO_0025475	coleorhiza emergence stage		plant_structure_development_stage
PO_0025476	tuberous root tuber	root tuber|storage root|tuber root	plant_anatomy
PO_0025477	floral organ primordium	floral structure primordia|portion of floral structure primordium tissue	plant_anatomy
PO_0025478	androecium primordium	portion of androecium primordium tissue	plant_anatomy
PO_0025479	basal root primordium	adventitious root primordium|portion of basal root primordium tissue	plant_anatomy
PO_0025480	shoot-borne root primordium	adventitious root primordium|portion of shoot-borne root primordium tissue	plant_anatomy
