flopo_iri	flopo_num	label	signature	deprecated
http://purl.obolibrary.org/obo/FLOPO_0006406	6406	lamina spiny	EQ|PO_0025060|PATO_0001365	0
http://purl.obolibrary.org/obo/FLOPO_0006407	6407	lamina surface feature shape	EQ|PO_0025060|PATO_0001925	0
http://purl.obolibrary.org/obo/FLOPO_0006408	6408	aril foveate	EQ|PO_0009090|PATO_0002296	0
http://purl.obolibrary.org/obo/FLOPO_0006409	6409	glume lateral to	EQ|PO_0009039|PATO_0001193	0
http://purl.obolibrary.org/obo/FLOPO_0006410	6410	canal spherical	EQ|PO_0025132|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0006411	6411	canal convex 3-D shape	EQ|PO_0025132|PATO_0002007	0
http://purl.obolibrary.org/obo/FLOPO_0006412	6412	ovule primordium increased thickness	EQ|PO_0000018|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0006413	6413	leaf lamina glabrous	EQ|PO_0020039|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006414	6414	leaf lamina pilosity	EQ|PO_0020039|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006415	6415	prickle striated	EQ|PO_0025169|PATO_0001410	0
http://purl.obolibrary.org/obo/FLOPO_0006416	6416	leaf spiny	EQ|PO_0025034|PATO_0001365	0
http://purl.obolibrary.org/obo/FLOPO_0006417	6417	pedicel arched	EQ|PO_0009052|PATO_0001594	0
http://purl.obolibrary.org/obo/FLOPO_0006418	6418	epidermis dark brown	EQ|PO_0005679|PATO_0001245	0
http://purl.obolibrary.org/obo/FLOPO_0006419	6419	sclerenchyma up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006420	6420	sclerenchyma direction	EQ|PO_0005427|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0006421	6421	awn up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006422	6422	awn direction	EQ|PO_0025349|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0006423	6423	calyx broad	EQ|PO_0009060|PATO_0002359	0
http://purl.obolibrary.org/obo/FLOPO_0006424	6424	ligule glabrous	EQ|PO_0020105|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006425	6425	ligule pilosity	EQ|PO_0020105|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006426	6426	androecium elliptic	EQ|PO_0009061|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0006427	6427	seed trichome raised	EQ|PO_0004511|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0006428	6428	seed falciform	EQ|PO_0009010|PATO_0002215	0
http://purl.obolibrary.org/obo/FLOPO_0006429	6429	leaflet kinked	EQ|PO_0020049|PATO_0001798	0
http://purl.obolibrary.org/obo/FLOPO_0006430	6430	tassel sessile spikelet spherical	EQ|PO_0006311|PATO_0001499	0
http://purl.obolibrary.org/obo/FLOPO_0006431	6431	inflorescence smooth	EQ|PO_0009049|PATO_0000701	0
http://purl.obolibrary.org/obo/FLOPO_0006432	6432	pedicel soft	EQ|PO_0009052|PATO_0000387	0
http://purl.obolibrary.org/obo/FLOPO_0006433	6433	pedicel hardness	EQ|PO_0009052|PATO_0000048	0
http://purl.obolibrary.org/obo/FLOPO_0006434	6434	bract lobed	EQ|PO_0009055|PATO_0001979	0
http://purl.obolibrary.org/obo/FLOPO_0006435	6435	exocarp prominent	EQ|PO_0009085|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006436	6436	exocarp position	EQ|PO_0009085|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0006437	6437	corolla differentiated	EQ|PO_0009059|PATO_0002099	0
http://purl.obolibrary.org/obo/FLOPO_0006438	6438	lenticel erect	EQ|PO_0000031|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006439	6439	bract dorsal to	EQ|PO_0009055|PATO_0001233	0
http://purl.obolibrary.org/obo/FLOPO_0006440	6440	shoot internode increased thickness	EQ|PO_0005005|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0006441	6441	shoot internode thickness	EQ|PO_0005005|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006442	6442	flower hexagonal	EQ|PO_0009046|PATO_0002509	0
http://purl.obolibrary.org/obo/FLOPO_0006443	6443	vascular bundle alternate placement	EQ|PO_0005020|PATO_0001932	0
http://purl.obolibrary.org/obo/FLOPO_0006444	6444	whole plant viscous	EQ|PO_0000003|PATO_0000998	0
http://purl.obolibrary.org/obo/FLOPO_0006445	6445	whole plant viscosity	EQ|PO_0000003|PATO_0000992	0
http://purl.obolibrary.org/obo/FLOPO_0006446	6446	stamen angular	EQ|PO_0009029|PATO_0001977	0
http://purl.obolibrary.org/obo/FLOPO_0006447	6447	infructescence acute	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006448	6448	infructescence duration	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006449	6449	leaf base green	EQ|PO_0020040|PATO_0000320	0
http://purl.obolibrary.org/obo/FLOPO_0006450	6450	leaf base color	EQ|PO_0020040|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0006451	6451	peduncle ridged	EQ|PO_0009053|PATO_0002358	0
http://purl.obolibrary.org/obo/FLOPO_0006452	6452	sclerenchyma slit-like	EQ|PO_0005427|PATO_0002482	0
http://purl.obolibrary.org/obo/FLOPO_0006453	6453	sclerenchyma shape	EQ|PO_0005427|PATO_0000052	0
http://purl.obolibrary.org/obo/FLOPO_0006454	6454	lamina curved	EQ|PO_0025060|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0006455	6455	leaf midvein orbicular	EQ|PO_0020139|PATO_0001934	0
http://purl.obolibrary.org/obo/FLOPO_0006456	6456	receptacle flattened	EQ|PO_0009064|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0006457	6457	root tip hairy	EQ|PO_0000025|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0006458	6458	corm red	EQ|PO_0025355|PATO_0000322	0
http://purl.obolibrary.org/obo/FLOPO_0006459	6459	valve hairy	EQ|PO_0025228|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0006460	6460	valve pilosity	EQ|PO_0025228|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006461	6461	calyx cupulate	EQ|PO_0009060|PATO_0002342	0
http://purl.obolibrary.org/obo/FLOPO_0006462	6462	hypanthium fleshy	EQ|PO_0009065|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006463	6463	hypanthium composition	EQ|PO_0009065|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006464	6464	apical hook arrow-shaped	EQ|PO_0000012|PATO_0001881	0
http://purl.obolibrary.org/obo/FLOPO_0006465	6465	stalk flattened	EQ|PO_0025066|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0006466	6466	stalk curvature	EQ|PO_0025066|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006467	6467	stem aggregated	EQ|PO_0009047|PATO_0001629	0
http://purl.obolibrary.org/obo/FLOPO_0006468	6468	vascular bundle spatulate	EQ|PO_0005020|PATO_0001937	0
http://purl.obolibrary.org/obo/FLOPO_0006469	6469	hilum flattened	EQ|PO_0020063|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0006470	6470	hilum curvature	EQ|PO_0020063|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006471	6471	axillary bud meristem dispersed	EQ|PO_0000232|PATO_0001630	0
http://purl.obolibrary.org/obo/FLOPO_0006472	6472	epidermis continuous	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006473	6473	epidermis occurrence	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006474	6474	corolla curved	EQ|PO_0009059|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0006475	6475	corolla curvature	EQ|PO_0009059|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006476	6476	obsolete canal pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006477	6477	canal maturity	EQ|PO_0025132|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0006478	6478	bract articulated with	EQ|PO_0009055|PATO_0002278	0
http://purl.obolibrary.org/obo/FLOPO_0006479	6479	perianth tubular	EQ|PO_0009058|PATO_0002299	0
http://purl.obolibrary.org/obo/FLOPO_0006480	6480	tassel sessile spikelet autogenous	EQ|PO_0006311|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0006481	6481	tassel sessile spikelet structure	EQ|PO_0006311|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0006482	6482	flower star shaped	EQ|PO_0009046|PATO_0002065	0
http://purl.obolibrary.org/obo/FLOPO_0006483	6483	whole plant concave	EQ|PO_0000003|PATO_0001857	0
http://purl.obolibrary.org/obo/FLOPO_0006484	6484	testa elliptic	EQ|PO_0020057|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0006485	6485	petiole retuse	EQ|PO_0020038|PATO_0001974	0
http://purl.obolibrary.org/obo/FLOPO_0006486	6486	vascular bundle inserted into	EQ|PO_0005020|PATO_0000624	0
http://purl.obolibrary.org/obo/FLOPO_0006487	6487	anther swollen	EQ|PO_0009066|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0006488	6488	awn slender	EQ|PO_0025349|PATO_0002212	0
http://purl.obolibrary.org/obo/FLOPO_0006489	6489	glume undulate	EQ|PO_0009039|PATO_0000967	0
http://purl.obolibrary.org/obo/FLOPO_0006490	6490	shoot internode glandular	EQ|PO_0005005|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0006491	6491	shoot internode morphology	EQ|PO_0005005|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0006492	6492	obsolete pericarp pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006493	6493	pericarp maturity	EQ|PO_0009084|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0006494	6494	bud decreased amount	EQ|PO_0000055|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0006495	6495	bud amount	EQ|PO_0000055|PATO_0000070	0
http://purl.obolibrary.org/obo/FLOPO_0006496	6496	stem male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006497	6497	stem falciform	EQ|PO_0009047|PATO_0002215	0
http://purl.obolibrary.org/obo/FLOPO_0006498	6498	keel glandular	EQ|PO_0025327|PATO_0002117	0
http://purl.obolibrary.org/obo/FLOPO_0006499	6499	keel morphology	EQ|PO_0025327|PATO_0000051	0
http://purl.obolibrary.org/obo/FLOPO_0006500	6500	peduncle kinked	EQ|PO_0009053|PATO_0001798	0
http://purl.obolibrary.org/obo/FLOPO_0006501	6501	stem translucent	EQ|PO_0009047|PATO_0001354	0
http://purl.obolibrary.org/obo/FLOPO_0006502	6502	crown root hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006503	6503	crown root phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006504	6504	lamina absent	EQ|PO_0025060|PATO_0000462	0
http://purl.obolibrary.org/obo/FLOPO_0006505	6505	branch acuminate	EQ|PO_0025073|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0006506	6506	petal bilobed	EQ|PO_0009032|PATO_0002214	0
http://purl.obolibrary.org/obo/FLOPO_0006507	6507	anther male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006508	6508	lenticel raised	EQ|PO_0000031|PATO_0001369	0
http://purl.obolibrary.org/obo/FLOPO_0006509	6509	persistent sepal arrow-shaped	EQ|PO_0025245|PATO_0001881	0
http://purl.obolibrary.org/obo/FLOPO_0006510	6510	bud tomentose	EQ|PO_0000055|PATO_0002341	0
http://purl.obolibrary.org/obo/FLOPO_0006511	6511	ligule pinnate	EQ|PO_0020105|PATO_0000410	0
http://purl.obolibrary.org/obo/FLOPO_0006512	6512	petiole spatulate	EQ|PO_0020038|PATO_0001937	0
http://purl.obolibrary.org/obo/FLOPO_0006513	6513	staminode whorled	EQ|PO_0009077|PATO_0001951	0
http://purl.obolibrary.org/obo/FLOPO_0006514	6514	staminode spatial pattern	EQ|PO_0009077|PATO_0000060	0
http://purl.obolibrary.org/obo/FLOPO_0006515	6515	central spike of tassel inflorescence ventral to	EQ|PO_0006324|PATO_0001196	0
http://purl.obolibrary.org/obo/FLOPO_0006516	6516	spikelet oblong	EQ|PO_0009051|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0006517	6517	collective phyllome structure linear	EQ|PO_0025023|PATO_0001199	0
http://purl.obolibrary.org/obo/FLOPO_0006518	6518	gynoecium autogenous	EQ|PO_0009062|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0006519	6519	gynoecium structure	EQ|PO_0009062|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0006520	6520	stalk male	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006521	6521	stalk phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006522	6522	lower glume obtuse	EQ|PO_0006002|PATO_0001935	0
http://purl.obolibrary.org/obo/FLOPO_0006523	6523	lower glume 2-D shape	EQ|PO_0006002|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0006524	6524	perianth elliptic	EQ|PO_0009058|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0006525	6525	style straight	EQ|PO_0009074|PATO_0002180	0
http://purl.obolibrary.org/obo/FLOPO_0006526	6526	pith increased thickness	EQ|PO_0006109|PATO_0000591	0
http://purl.obolibrary.org/obo/FLOPO_0006527	6527	pith thickness	EQ|PO_0006109|PATO_0000915	0
http://purl.obolibrary.org/obo/FLOPO_0006528	6528	stem time	EQ|PO_0009047|PATO_0000165	0
http://purl.obolibrary.org/obo/FLOPO_0006529	6529	stamen swollen	EQ|PO_0009029|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0006530	6530	stem viscous	EQ|PO_0009047|PATO_0000998	0
http://purl.obolibrary.org/obo/FLOPO_0006531	6531	stem viscosity	EQ|PO_0009047|PATO_0000992	0
http://purl.obolibrary.org/obo/FLOPO_0006532	6532	inflorescence axis glabrous	EQ|PO_0020122|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006533	6533	inflorescence axis pilosity	EQ|PO_0020122|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006534	6534	sepal decreased amount	EQ|PO_0009031|PATO_0001997	0
http://purl.obolibrary.org/obo/FLOPO_0006535	6535	sepal amount	EQ|PO_0009031|PATO_0000070	0
http://purl.obolibrary.org/obo/FLOPO_0006536	6536	ovule primordium conical	EQ|PO_0000018|PATO_0002021	0
http://purl.obolibrary.org/obo/FLOPO_0006537	6537	endocarp trilobed	EQ|PO_0009086|PATO_0002241	0
http://purl.obolibrary.org/obo/FLOPO_0006538	6538	locule erect	EQ|PO_0025263|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006539	6539	trichome inflexible	EQ|PO_0000282|PATO_0001545	0
http://purl.obolibrary.org/obo/FLOPO_0006540	6540	trichome flexibility	EQ|PO_0000282|PATO_0001543	0
http://purl.obolibrary.org/obo/FLOPO_0006541	6541	trichome swollen	EQ|PO_0000282|PATO_0001851	0
http://purl.obolibrary.org/obo/FLOPO_0006542	6542	flower dense	EQ|PO_0009046|PATO_0001164	0
http://purl.obolibrary.org/obo/FLOPO_0006543	6543	flower mass density	EQ|PO_0009046|PATO_0001019	0
http://purl.obolibrary.org/obo/FLOPO_0006544	6544	central zone revolute	EQ|PO_0000224|PATO_0001963	0
http://purl.obolibrary.org/obo/FLOPO_0006545	6545	leaf unbranched	EQ|PO_0025034|PATO_0000414	0
http://purl.obolibrary.org/obo/FLOPO_0006546	6546	tassel sessile spikelet hispid	EQ|PO_0006311|PATO_0002339	0
http://purl.obolibrary.org/obo/FLOPO_0006547	6547	trichome attenuate	EQ|PO_0000282|PATO_0001982	0
http://purl.obolibrary.org/obo/FLOPO_0006548	6548	bract reniform	EQ|PO_0009055|PATO_0001871	0
http://purl.obolibrary.org/obo/FLOPO_0006549	6549	thorn triangular	EQ|PO_0025172|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0006550	6550	thorn 2-D shape	EQ|PO_0025172|PATO_0002006	0
http://purl.obolibrary.org/obo/FLOPO_0006551	6551	seed trichome striated	EQ|PO_0004511|PATO_0001410	0
http://purl.obolibrary.org/obo/FLOPO_0006552	6552	xylem vessel member serrated	EQ|PO_0002003|PATO_0001206	0
http://purl.obolibrary.org/obo/FLOPO_0006553	6553	receptacle curved	EQ|PO_0009064|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0006554	6554	peduncle orbicular	EQ|PO_0009053|PATO_0001934	0
http://purl.obolibrary.org/obo/FLOPO_0006555	6555	portion of secretory tissue erect	EQ|PO_0005656|PATO_0000622	0
http://purl.obolibrary.org/obo/FLOPO_0006556	6556	rhizome wrinkled	EQ|PO_0004542|PATO_0001810	0
http://purl.obolibrary.org/obo/FLOPO_0006557	6557	root tip emarginate	EQ|PO_0000025|PATO_0002234	0
http://purl.obolibrary.org/obo/FLOPO_0006558	6558	inflorescence adjacent to	EQ|PO_0009049|PATO_0002259	0
http://purl.obolibrary.org/obo/FLOPO_0006559	6559	disk flower truncated	EQ|PO_0025332|PATO_0000936	0
http://purl.obolibrary.org/obo/FLOPO_0006560	6560	persistent sepal star shaped	EQ|PO_0025245|PATO_0002065	0
http://purl.obolibrary.org/obo/FLOPO_0006561	6561	obsolete seed pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006562	6562	stem herbaceous	EQ|PO_0009047|PATO_0002352	0
http://purl.obolibrary.org/obo/FLOPO_0006563	6563	stem shedability	EQ|PO_0009047|PATO_0001729	0
http://purl.obolibrary.org/obo/FLOPO_0006564	6564	funicle phenotype	PHENO|PO_0020006	0
http://purl.obolibrary.org/obo/FLOPO_0006565	6565	funicle separating	EQ|PO_0020006|PATO_0002525	0
http://purl.obolibrary.org/obo/FLOPO_0006566	6566	funicle structure	EQ|PO_0020006|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0006567	6567	pericarp flexible	EQ|PO_0009084|PATO_0001544	0
http://purl.obolibrary.org/obo/FLOPO_0006568	6568	pericarp flexibility	EQ|PO_0009084|PATO_0001543	0
http://purl.obolibrary.org/obo/FLOPO_0006569	6569	bract broad	EQ|PO_0009055|PATO_0002359	0
http://purl.obolibrary.org/obo/FLOPO_0006570	6570	crown root simple	EQ|PO_0000043|PATO_0001503	0
http://purl.obolibrary.org/obo/FLOPO_0006571	6571	crown root complexity	EQ|PO_0000043|PATO_0001502	0
http://purl.obolibrary.org/obo/FLOPO_0006572	6572	inflorescence pink	EQ|PO_0009049|PATO_0000954	0
http://purl.obolibrary.org/obo/FLOPO_0006573	6573	flower split	EQ|PO_0009046|PATO_0001786	0
http://purl.obolibrary.org/obo/FLOPO_0006574	6574	obsolete cotyledon pubescent	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006575	6575	cotyledon maturity	EQ|PO_0020030|PATO_0000261	0
http://purl.obolibrary.org/obo/FLOPO_0006576	6576	pericarp cut	EQ|PO_0009084|PATO_0001978	0
http://purl.obolibrary.org/obo/FLOPO_0006577	6577	vascular bundle dispersed	EQ|PO_0005020|PATO_0001630	0
http://purl.obolibrary.org/obo/FLOPO_0006578	6578	involucre up	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006579	6579	involucre direction	EQ|PO_0009100|PATO_0000039	0
http://purl.obolibrary.org/obo/FLOPO_0006580	6580	anther prominent	EQ|PO_0009066|PATO_0001482	0
http://purl.obolibrary.org/obo/FLOPO_0006581	6581	heartwood smooth	EQ|PO_0004512|PATO_0000701	0
http://purl.obolibrary.org/obo/FLOPO_0006582	6582	heartwood texture	EQ|PO_0004512|PATO_0000150	0
http://purl.obolibrary.org/obo/FLOPO_0006583	6583	trichome hermaphrodite	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006584	6584	trichome phenotypic sex	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006585	6585	central zone fleshy	EQ|PO_0000224|PATO_0002351	0
http://purl.obolibrary.org/obo/FLOPO_0006586	6586	central zone composition	EQ|PO_0000224|PATO_0000025	0
http://purl.obolibrary.org/obo/FLOPO_0006587	6587	leaf apex lateral to	EQ|PO_0020137|PATO_0001193	0
http://purl.obolibrary.org/obo/FLOPO_0006588	6588	leaf apex position	EQ|PO_0020137|PATO_0000140	0
http://purl.obolibrary.org/obo/FLOPO_0006589	6589	gynoecium concave	EQ|PO_0009062|PATO_0001857	0
http://purl.obolibrary.org/obo/FLOPO_0006590	6590	gynoecium concavity	EQ|PO_0009062|PATO_0002005	0
http://purl.obolibrary.org/obo/FLOPO_0006591	6591	infructescence young	EQ|PO_0006342|PATO_0000309	0
http://purl.obolibrary.org/obo/FLOPO_0006592	6592	infructescence age	EQ|PO_0006342|PATO_0000011	0
http://purl.obolibrary.org/obo/FLOPO_0006593	6593	axillary bud meristem triangular	EQ|PO_0000232|PATO_0001875	0
http://purl.obolibrary.org/obo/FLOPO_0006594	6594	shoot system bifurcated	EQ|PO_0009006|PATO_0001784	0
http://purl.obolibrary.org/obo/FLOPO_0006595	6595	shoot system branchiness	EQ|PO_0009006|PATO_0002009	0
http://purl.obolibrary.org/obo/FLOPO_0006596	6596	stamen acuminate	EQ|PO_0009029|PATO_0002228	0
http://purl.obolibrary.org/obo/FLOPO_0006597	6597	short shoot acute	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006598	6598	short shoot duration	OTHER	1
http://purl.obolibrary.org/obo/FLOPO_0006599	6599	stomatal pore phenotype	PHENO|PO_0008032	0
http://purl.obolibrary.org/obo/FLOPO_0006600	6600	stomatal pore autogenous	EQ|PO_0008032|PATO_0002316	0
http://purl.obolibrary.org/obo/FLOPO_0006601	6601	stomatal pore structure	EQ|PO_0008032|PATO_0000141	0
http://purl.obolibrary.org/obo/FLOPO_0006602	6602	leaf foveate	EQ|PO_0025034|PATO_0002296	0
http://purl.obolibrary.org/obo/FLOPO_0006603	6603	apical hook auriculate	EQ|PO_0000012|PATO_0001981	0
http://purl.obolibrary.org/obo/FLOPO_0006604	6604	petiole soft	EQ|PO_0020038|PATO_0000387	0
http://purl.obolibrary.org/obo/FLOPO_0006605	6605	petiole hardness	EQ|PO_0020038|PATO_0000048	0
http://purl.obolibrary.org/obo/FLOPO_0006606	6606	petiole curved	EQ|PO_0020038|PATO_0000406	0
http://purl.obolibrary.org/obo/FLOPO_0006607	6607	shoot apex distributed	EQ|PO_0000037|PATO_0001566	0
http://purl.obolibrary.org/obo/FLOPO_0006608	6608	stigma undulate	EQ|PO_0009073|PATO_0000967	0
http://purl.obolibrary.org/obo/FLOPO_0006609	6609	axillary bud meristem multi-colored	EQ|PO_0000232|PATO_0001533	0
http://purl.obolibrary.org/obo/FLOPO_0006610	6610	axillary bud meristem color pattern	EQ|PO_0000232|PATO_0000019	0
http://purl.obolibrary.org/obo/FLOPO_0006611	6611	androecium hairy	EQ|PO_0009061|PATO_0000454	0
http://purl.obolibrary.org/obo/FLOPO_0006612	6612	tuber flattened	EQ|PO_0025522|PATO_0002254	0
http://purl.obolibrary.org/obo/FLOPO_0006613	6613	tuber curvature	EQ|PO_0025522|PATO_0001591	0
http://purl.obolibrary.org/obo/FLOPO_0006614	6614	shoot system oblanceolate	EQ|PO_0009006|PATO_0002330	0
http://purl.obolibrary.org/obo/FLOPO_0006615	6615	endosperm brown	EQ|PO_0009089|PATO_0000952	0
http://purl.obolibrary.org/obo/FLOPO_0006616	6616	endosperm color	EQ|PO_0009089|PATO_0000014	0
http://purl.obolibrary.org/obo/FLOPO_0006617	6617	seed trichome furrowed	EQ|PO_0004511|PATO_0001948	0
http://purl.obolibrary.org/obo/FLOPO_0006618	6618	endocarp grooved	EQ|PO_0009086|PATO_0002255	0
http://purl.obolibrary.org/obo/FLOPO_0006619	6619	filament elliptic	EQ|PO_0009067|PATO_0000947	0
http://purl.obolibrary.org/obo/FLOPO_0006620	6620	canal glabrous	EQ|PO_0025132|PATO_0000453	0
http://purl.obolibrary.org/obo/FLOPO_0006621	6621	canal pilosity	EQ|PO_0025132|PATO_0000066	0
http://purl.obolibrary.org/obo/FLOPO_0006622	6622	aril red	EQ|PO_0009090|PATO_0000322	0
http://purl.obolibrary.org/obo/FLOPO_0006623	6623	androecium clavate	EQ|PO_0009061|PATO_0001883	0
http://purl.obolibrary.org/obo/FLOPO_0006624	6624	portion of secretory tissue whorled	EQ|PO_0005656|PATO_0001951	0
http://purl.obolibrary.org/obo/FLOPO_0006625	6625	leaf midvein oblong	EQ|PO_0020139|PATO_0000946	0
http://purl.obolibrary.org/obo/FLOPO_0006626	6626	heartwood decreased thickness	EQ|PO_0004512|PATO_0000592	0
