#Version: 0.1
#Glossary type: Plant
#Source: fna_gloss_final_20130517 (merged from: fnagloss_fromHong_20130517125327, fna_glo)
#Finalized by: Dr. Hong Cui
#Date: 7/29/2013
#Reviewers: Heather Cole,Dr. Hong Cui,Stephanie Kha,Sonali Ranade,Jeff Saarela,Ishan Shah
#Source producer: OTO System

"term","category","hasSyn","sourceDataset","termID"
"basipetal","development","0","fna_gloss_final_20130517","2124d634-33b8-4869-8875-28c28021bcf2"
"basiscopic","orientation","0","fna_gloss_final_20130517","e1736166-4c19-493f-ba23-f2a46af226bf"
"beaded","shape","0","fna_gloss_final_20130517","dea77a03-76e3-4f5f-bbd7-d28c57b3ec69"
"beadlike","shape","0","fna_gloss_final_20130517","a202265c-efdc-11e2-b45f-0026b9326338"
"beaked","shape","0","fna_gloss_final_20130517","878fbd5a-d916-4cae-92cf-6ecb5bd1e9f4"
"beakless","architecture","0","fna_gloss_final_20130517","f6e5be19-6db7-42e0-a573-c269df6f90f1"
"beaklike","shape","0","fna_gloss_final_20130517","a2027756-efdc-11e2-b45f-0026b9326338"
"bearded","external texture","0","fna_gloss_final_20130517","1daeb2d7-4ee6-4394-a1aa-0d16735d336a"
"bell-shaped","shape","0","fna_gloss_final_20130517","d6615bb7-281d-43c3-81cd-1bcca1797e68"
"bellied","shape","0","fna_gloss_final_20130517","85184c98-17c4-4dfc-b348-20db31cbc756"
"beige","coloration","0","fna_gloss_final_20130517","a202c468-efdc-11e2-b45f-0026b9326338"
"bend","orientation","0","fna_gloss_final_20130517","a202dfe8-efdc-11e2-b45f-0026b9326338"
"bending","orientation","0","fna_gloss_final_20130517","a202fef6-efdc-11e2-b45f-0026b9326338"
"bent","shape","0","fna_gloss_final_20130517","645a7b68-9f8e-4ec8-96f6-f7027b94229e"
"berry-like","architecture","0","fna_gloss_final_20130517","29e68e3f-5c19-4495-8bd6-49bfeea2a917"
"berrylike","architecture","0","fna_gloss_final_20130517","a2033038-efdc-11e2-b45f-0026b9326338"
"bibracteate","architecture","0","fna_gloss_final_20130517","a20354aa-efdc-11e2-b45f-0026b9326338"
"bicolor","coloration","0","fna_gloss_final_20130517","e6866709-8356-4017-a526-dc784d0c23c1"
"bicolorous","coloration","0","fna_gloss_final_20130517","0bd95d08-cbb5-4745-b1dc-82f9f9cff6df"
"biconvex","shape","0","fna_gloss_final_20130517","e4a584c8-1457-4107-99db-5ae3dc2219e0"
"bicristate","shape","0","fna_gloss_final_20130517","a203b008-efdc-11e2-b45f-0026b9326338"
"bidentate","shape","0","fna_gloss_final_20130517","a203d3d0-efdc-11e2-b45f-0026b9326338"
"bifacial","architecture","0","fna_gloss_final_20130517","a69b41e5-c66c-47ad-89c1-454b66b66ee8"
"bifid","shape","0","fna_gloss_final_20130517","d8a64a40-980d-405c-b57c-b4445f8d6563"
"bifoliolate","architecture","0","fna_gloss_final_20130517","8c0656fa-7a3d-433f-8bb0-efbad0ef185b"
"bifurcate","shape","0","fna_gloss_final_20130517","85c293ae-a958-4124-bf4c-e8a88f1bc9b8"
"bigeminate","architecture","0","fna_gloss_final_20130517","0c76648b-0cff-4814-ab38-d43ebb99ed54"
"bilabiate","architecture","0","fna_gloss_final_20130517","d83eb5e6-c4e4-4bf7-a75e-e38051615d9f"
"bilateral","arrangement","0","fna_gloss_final_20130517","7ecb4f96-64a5-4983-a9a5-81c21c7c0df3"
"bilobate","shape","0","fna_gloss_final_20130517","a20471aa-efdc-11e2-b45f-0026b9326338"
"bipyramidal","shape","0","fna_gloss_final_20130517","71ff3ecf-3c5a-405a-b138-cd9bc6ad5e0c"
"birettaform","shape","0","fna_gloss_final_20130517","420d782c-d0e0-4b13-95b0-08d669968f7d"
"bisexual","reproduction","0","fna_gloss_final_20130517","30b5dc2f-20be-45d3-ac94-4eafcd46f8b7"
"bisulcate","architecture","0","fna_gloss_final_20130517","6b63a2dc-9bf8-4065-a29d-fb1389745a18"
"biturbinate","shape","0","fna_gloss_final_20130517","a204c178-efdc-11e2-b45f-0026b9326338"
"blackening","coloration","0","fna_gloss_final_20130517","a204e50e-efdc-11e2-b45f-0026b9326338"
"blackish","coloration","0","fna_gloss_final_20130517","0240d179-3ae2-415f-b1de-cd4eef4e3275"
"bladderlike","shape","0","fna_gloss_final_20130517","a2050a34-efdc-11e2-b45f-0026b9326338"
"bladelike","shape","0","fna_gloss_final_20130517","a2052c76-efdc-11e2-b45f-0026b9326338"
"blistered","relief","0","fna_gloss_final_20130517","e9866bfc-9d60-4e01-9774-205b0251a8d4"
"blue","coloration","0","fna_gloss_final_20130517","78f6330d-b3d9-4bbe-9add-6022c4bd8277"
"bluish","coloration","0","fna_gloss_final_20130517","6efdbe76-20bd-49db-b439-e0e45d43595c"
"blunt","shape","0","fna_gloss_final_20130517","50ed163f-d784-4942-a8a5-5ab9d7130e3b"
"blush","coloration","0","fna_gloss_final_20130517","a2058ac2-efdc-11e2-b45f-0026b9326338"
"blushed","coloration","0","fna_gloss_final_20130517","a205a9ee-efdc-11e2-b45f-0026b9326338"
"boat-shaped","shape","0","fna_gloss_final_20130517","12c98153-aebb-42ad-a856-a1b79180e0f9"
"bony","internal texture","0","fna_gloss_final_20130517","756d3d3c-7086-4b0b-8948-3abbfa48c2e5"
"bossed","shape","0","fna_gloss_final_20130517","5bd4862a-d835-4b78-865c-4a1efeb28ccd"
"bottom-rooted","habit","0","fna_gloss_final_20130517","21424744-7318-4a99-9e68-f61bd2480437"
"botuliform","shape","0","fna_gloss_final_20130517","ccb87ed1-a2ba-400c-8f67-3ea7a9305669"
"bowl-shaped","shape","0","fna_gloss_final_20130517","a20606e6-efdc-11e2-b45f-0026b9326338"
"brachiate","architecture","0","fna_gloss_final_20130517","79ac9110-d8b1-4835-90c9-9f00fc29f12c"
"bracteate","architecture","0","fna_gloss_final_20130517","69e41e78-6840-4ce5-b5c6-0ed7c9e5fc02"
"bracted","architecture","0","fna_gloss_final_20130517","ab932036-9f98-4898-bd27-0c38a439e993"
"bracteolate","architecture","0","fna_gloss_final_20130517","b48925d2-0089-4256-9ed3-80c3a265569b"
"bractless","architecture","0","fna_gloss_final_20130517","f81634ba-052b-4884-ad60-67ec483e1929"
"bractleted","architecture","0","fna_gloss_final_20130517","9d2b8308-c7b2-4e7a-a391-7e92b05f613c"
"bractlike","shape","0","fna_gloss_final_20130517","4fc5852f-01f2-4324-ae88-588fe594a7aa"
"branching","architecture","0","fna_gloss_final_20130517","abd5a641-6040-4e83-af19-a6c749a8fd0e"
"breast-shaped","shape","0","fna_gloss_final_20130517","75a22fde-0f13-46cb-ba87-b442ac00cd75"
"brick","coloration","0","fna_gloss_final_20130517","b1c96be4-bd54-4a86-ac7b-b8b6c67d4476"
"brick-red","coloration","0","fna_gloss_final_20130517","a206ebc4-efdc-11e2-b45f-0026b9326338"
"brickwork-like","arrangement","0","fna_gloss_final_20130517","d7c3584d-635e-4177-bd52-58fabba3a16e"
"brief","duration","0","fna_gloss_final_20130517","a2072968-efdc-11e2-b45f-0026b9326338"
"bright","reflectance","0","fna_gloss_final_20130517","4ef00cf0-3915-4143-8c3d-3c526daa9f2d"
"bright-orange-red","coloration","0","fna_gloss_final_20130517","a20760fe-efdc-11e2-b45f-0026b9326338"
"bright-rose-pink","coloration","0","fna_gloss_final_20130517","a2078bb0-efdc-11e2-b45f-0026b9326338"
"bright-yellow","coloration","0","fna_gloss_final_20130517","a207b50e-efdc-11e2-b45f-0026b9326338"
"brighter","reflectance","0","fna_gloss_final_20130517","a207d552-efdc-11e2-b45f-0026b9326338"
"brightest","reflectance","0","fna_gloss_final_20130517","a207f6b8-efdc-11e2-b45f-0026b9326338"
"brilliant","reflectance","0","fna_gloss_final_20130517","a2081828-efdc-11e2-b45f-0026b9326338"
"bristle-shaped","shape","0","fna_gloss_final_20130517","48a757d2-881f-4da9-b463-59845c9664d9"
"bristly","external texture","0","fna_gloss_final_20130517","6592e1db-ad93-4a6a-9d3d-caee10d4484e"
"bristlelike","architecture","0","fna_gloss_final_20130517","76cc8b38-83e8-44e6-8935-0a79369e1061"
"brittle","external texture","0","fna_gloss_final_20130517","29c73747-d1d6-4bee-97ca-e71389fdd6c8"
"broad","width","0","fna_gloss_final_20130517","830ed295-3273-4292-b719-868ac6a7a2cf"
"broadened","width","0","fna_gloss_final_20130517","a20875b6-efdc-11e2-b45f-0026b9326338"
"broader","width","0","fna_gloss_final_20130517","4bc7654d-49e8-4157-ab08-63ef4c0981fd"
"broadest","width","0","fna_gloss_final_20130517","498789fd-8384-49bc-ac20-cd202bdeaec5"
"brochidodromous","venation","0","fna_gloss_final_20130517","f21e2e58-077a-45d4-89dc-9d57f52885b6"
"bronze","coloration","0","fna_gloss_final_20130517","a208cb1a-efdc-11e2-b45f-0026b9326338"
"broom-shaped","shape","0","fna_gloss_final_20130517","e27b3ea5-24e6-46fb-b5dd-53d230ded0b9"
"broomlike","architecture","0","fna_gloss_final_20130517","a2090cc4-efdc-11e2-b45f-0026b9326338"
"brownish","coloration","0","fna_gloss_final_20130517","94147c57-d7d9-4b67-8803-556ffc0d402e"
"brown","coloration","0","fna_gloss_final_20130517","e63431c2-a4aa-4bfa-8f3f-4f9831f0ddbb"
"brushy","architecture","0","fna_gloss_final_20130517","a2095616-efdc-11e2-b45f-0026b9326338"
"brushlike","architecture","0","fna_gloss_final_20130517","a209779a-efdc-11e2-b45f-0026b9326338"
"buckler-shaped","shape","0","fna_gloss_final_20130517","515ab942-471e-4c3c-8080-94b459548a00"
"budlike","architecture","0","fna_gloss_final_20130517","a209a2e2-efdc-11e2-b45f-0026b9326338"
"buff","coloration","0","fna_gloss_final_20130517","a209bea8-efdc-11e2-b45f-0026b9326338"
"bulbiferous","architecture","0","fna_gloss_final_20130517","a209e3d8-efdc-11e2-b45f-0026b9326338"
"bulbiliferous","architecture","0","fna_gloss_final_20130517","a20a0b7e-efdc-11e2-b45f-0026b9326338"
"bulbose","architecture","0","fna_gloss_final_20130517","1cc48177-c29a-4ca2-abcd-439db171560a"
"bulbous","architecture","0","fna_gloss_final_20130517","54ed86e3-1b87-4290-a786-18b68b1f9133"
"bulging","shape","0","fna_gloss_final_20130517","a20a3784-efdc-11e2-b45f-0026b9326338"
"bullate","relief","0","fna_gloss_final_20130517","a2158837-87ea-4d1f-bb5f-f0ce0fada2c4"
"bulliform","shape","0","fna_gloss_final_20130517","c22d7299-36a3-4b5c-82e0-0b16295bc332"
"bumpy","external texture","0","fna_gloss_final_20130517","a64d36e7-dd0e-4c85-8882-0bd9f50c9709"
"bundled","architecture","0","fna_gloss_final_20130517","1eb86bbd-4b8a-4e30-9303-f2b5fe11ffb2"
"buried","location","0","fna_gloss_final_20130517","a20a9666-efdc-11e2-b45f-0026b9326338"
"burlike","architecture","0","fna_gloss_final_20130517","a20ab57e-efdc-11e2-b45f-0026b9326338"
"bush","habit","0","fna_gloss_final_20130517","e7f11245-48c2-4749-be4d-856b06667278"
"bushlike","habit","0","fna_gloss_final_20130517","5497262e-ef58-413f-b9e3-c24f82763a91"
"bushy","habit","0","fna_gloss_final_20130517","a40f692a-4d67-49e3-8261-a736f157f7a9"
"butterfly-like","architecture","0","fna_gloss_final_20130517","f8846123-670a-450b-a9d8-5507c36be22f"
"cactuslike","architecture","0","fna_gloss_final_20130517","a20b329c-efdc-11e2-b45f-0026b9326338"
"caesious","external texture","0","fna_gloss_final_20130517","8c36bd2d-6e94-4983-a0ef-337acb20ad16"
"caespitose","habit","0","fna_gloss_final_20130517","7401e99d-6940-42ef-9f01-28e10ac9ffdd"
"calcarate","shape","0","fna_gloss_final_20130517","f57d98e6-8c34-4ad9-85fd-d5193a8d0e3e"
"calceolate","shape","0","fna_gloss_final_20130517","4d142fd7-0dcb-431b-9dc5-a9e4efdf8c92"
"calyciform","shape","0","fna_gloss_final_20130517","f1143560-8fcd-497a-b539-944a3d6ab617"
"calyculate","architecture","0","fna_gloss_final_20130517","4c5a260f-d95d-42b2-bf86-55c9f118c357"
"calyptrate","architecture","0","fna_gloss_final_20130517","d05d7cc6-51a1-4cdb-aeb9-b16c338a179f"
"calyptriform","shape","0","fna_gloss_final_20130517","5736a0d1-7f5f-4fd4-bcbf-b8d40e46dea9"
"calyxlike","architecture","0","fna_gloss_final_20130517","a20bf4de-efdc-11e2-b45f-0026b9326338"
"campanulate","shape","0","fna_gloss_final_20130517","4a933328-1cea-40b9-bbde-b7ec33ff7899"
"campylodromous","venation","0","fna_gloss_final_20130517","17ab722c-b568-4bfc-877c-914a879d2e11"
"campylotropous","orientation","0","fna_gloss_final_20130517","18b4029a-c541-4fa4-9bc9-45417462ceb6"
"canalicular","position","0","fna_gloss_final_20130517","847d043f-5071-4a27-ba4a-84b4e1be1efd"
"canaliculate","shape","0","fna_gloss_final_20130517","2c45cae5-687c-44e2-ba69-d015470b297a"
"canary","coloration","0","fna_gloss_final_20130517","a20c3dd6-efdc-11e2-b45f-0026b9326338"
"cancellate","architecture","0","fna_gloss_final_20130517","ca93a9db-6352-4dd2-be0e-7ee2c2495fee"
"candelabriform","shape","0","fna_gloss_final_20130517","a20c8142-efdc-11e2-b45f-0026b9326338"
"canescent","external texture","0","fna_gloss_final_20130517","56c9e6cf-ddac-40ce-bd64-728ee5954a07"
"capillate","shape","0","fna_gloss_final_20130517","b8b1c18f-7402-421f-81f7-5bc6c582bc78"
"capitate","architecture","0","fna_gloss_final_20130517","983f4599-39ae-4bf5-813f-6a169464f82d"
"capitiform","shape","0","fna_gloss_final_20130517","46739edd-69de-4e72-902a-eb1d5961967f"
"capitular","position","0","fna_gloss_final_20130517","a2da5bb0-7c1d-46a8-a86a-00a660aae5d1"
"capitulescence","architecture","0","fna_gloss_final_20130517","f93d722c-fc12-4d55-b9b8-ac61bbc9bfbc"
"capsular","architecture","0","fna_gloss_final_20130517","0ab9089e-e8d0-4ad9-a7f8-bc88c3290e18"
"carinate","shape","0","fna_gloss_final_20130517","fa94480f-c0d6-4b88-9761-182931f1b393"
"cariniform","shape","0","fna_gloss_final_20130517","c9ad64ef-3540-4723-8117-b697cee5796c"
"carmine","coloration","0","fna_gloss_final_20130517","a20d5914-efdc-11e2-b45f-0026b9326338"
"carnivorous","nutrition","0","fna_gloss_final_20130517","36ee50d5-ff29-4598-90e0-72b32dbb26ec"
"carnose","internal texture","0","fna_gloss_final_20130517","a28e5767-9ce6-4288-a5d7-a10367d595b3"
"carrotlike","shape","0","fna_gloss_final_20130517","a20d9762-efdc-11e2-b45f-0026b9326338"
"cartilage-like","external texture","0","fna_gloss_final_20130517","37b613c5-94b7-4464-8034-4a976c58acb5"
"cartilaginous","external texture","0","fna_gloss_final_20130517","9af16c80-7cdc-487e-8067-d544b8c3196b"
"caryophyllaceous","architecture","0","fna_gloss_final_20130517","2dd7863b-a03a-4ed1-a209-847450924b1e"
"castaneous","coloration","0","fna_gloss_final_20130517","5ee039c8-70fa-4ac1-90ea-0e2109889376"
"catadromous","venation","0","fna_gloss_final_20130517","1b22c5e4-8e62-4a43-bbed-a9d8749b97c4"
"catkinate","architecture","0","fna_gloss_final_20130517","c5ddc313-a28a-4523-aa57-721ca102fda8"
"caudate","shape","0","fna_gloss_final_20130517","c737c10e-ee5a-49b7-ae8b-27248a484bef"
"caulescent","architecture","0","fna_gloss_final_20130517","92b305e1-12fa-407a-bfa5-398f548159ff"
"cauline","position","0","fna_gloss_final_20130517","8be59288-6614-44e4-862e-8cdbbd557537"
"central","position","0","fna_gloss_final_20130517","b50138d9-d208-407f-8ff9-437bf65e8643"
"ceraceous","external texture","0","fna_gloss_final_20130517","81a70c99-0539-4c1f-882c-2361d8a81a04"
"cereous","external texture","0","fna_gloss_final_20130517","6a39d269-671e-4cbf-8ca6-210dfdbf6e81"
"cernuous","orientation","0","fna_gloss_final_20130517","dd4687a3-db07-4947-ae88-a4d9b852559d"
"cespitose","habit","0","fna_gloss_final_20130517","32fc5e6c-117d-403b-b7e7-85e4778021be"
"chalky","coloration","0","fna_gloss_final_20130517","a20e968a-efdc-11e2-b45f-0026b9326338"
"chambered","architecture","0","fna_gloss_final_20130517","e6f2ee65-0334-4c6d-a833-f2936ad69a32"
"channeled","shape","0","fna_gloss_final_20130517","09467bb1-ef55-4214-8bb8-0b54517b0333"
"charcoal","coloration","0","fna_gloss_final_20130517","a20ed622-efdc-11e2-b45f-0026b9326338"
"chartaceous","internal texture","0","fna_gloss_final_20130517","a20efb3e-efdc-11e2-b45f-0026b9326338"
"chamogamous","reproduction","0","fna_gloss_final_20130517","a20f1ff6-efdc-11e2-b45f-0026b9326338"
"chasmogamous","reproduction","0","fna_gloss_final_20130517","cc50f607-e713-4121-b2dc-e8e689d27439"
"chestnut","coloration","0","fna_gloss_final_20130517","a362ab64-99b0-4353-8c9f-2cae4c5582e1"
"chewed","relief","0","fna_gloss_final_20130517","17cf7b49-bb3a-44a9-a047-54fc3cecb996"
"chocolate","coloration","0","fna_gloss_final_20130517","a20f7546-efdc-11e2-b45f-0026b9326338"
"choripetalous","architecture","0","fna_gloss_final_20130517","b142cfb0-381b-47b1-8b73-bbe71e7b15fd"
"chorisepalous","architecture","0","fna_gloss_final_20130517","62acded4-916f-4c99-ba2b-ed00c5057aaa"
"ciliolate","external texture","0","fna_gloss_final_20130517","0f16a8b0-3c97-4b2a-ba09-ebb44584384c"
"cincinnate","architecture","0","fna_gloss_final_20130517","7fa281f5-4060-4d63-b528-fae07f09c0f2"
"circinate","shape","0","fna_gloss_final_20130517","65a1dad4-a0da-4a79-a921-ad1730a1c02c"
"circular","arrangement","0","fna_gloss_final_20130517","a20fde00-efdc-11e2-b45f-0026b9326338"
"circumcaulous","position","0","fna_gloss_final_20130517","b9cd778d-73c7-437f-a4c2-4b3fde95bdf2"
"circumscissile","dehiscence","0","fna_gloss_final_20130517","9c5db56b-11ff-4db8-a0d9-c545a14d541c"
"cirrhous","shape","0","fna_gloss_final_20130517","18291392-7f1c-4e33-9cf6-193bcde4fce2"
"cladodromous","venation","0","fna_gloss_final_20130517","be710b21-2e6e-4f72-ad04-b00f35d2b065"
"clambering","habit","0","fna_gloss_final_20130517","fda37458-5cfd-4921-9f90-a7065ccbb843"
"clasping","architecture","0","fna_gloss_final_20130517","2a693131-4f7e-4bd3-93c5-5f517a8b5bb7"
"clathrate","architecture","0","fna_gloss_final_20130517","ac5e8e9a-8116-4548-b83e-c37bcfbd363e"
"clavate","shape","0","fna_gloss_final_20130517","2b20fa20-121c-4dd4-ba5d-16a65ad24c03"
"clawed","shape","0","fna_gloss_final_20130517","ec1f1756-0afa-4cd3-8565-e49fcc8a34fa"
"clawlike","shape","0","fna_gloss_final_20130517","a210afc4-efdc-11e2-b45f-0026b9326338"
"clear","coloration","0","fna_gloss_final_20130517","a210cca2-efdc-11e2-b45f-0026b9326338"
"cleistogamous","reproduction","0","fna_gloss_final_20130517","19bedadd-c479-4905-a82f-afd4672cf2c6"
"climbing","habit","0","fna_gloss_final_20130517","39d15540-7734-4682-9cc7-da9dd9cead4c"
"climbing-rooted","architecture","0","fna_gloss_final_20130517","7c006701-57a5-4a0e-8095-eabc29dfd435"
"close","arrangement","0","fna_gloss_final_20130517","c6910621-265b-4abb-a293-4e8d5c6ed3f1"
"closer","arrangement","0","fna_gloss_final_20130517","a2111e5a-efdc-11e2-b45f-0026b9326338"
"closing","behaviour","0","fna_gloss_final_20130517","4d16b536-7542-4540-a1a7-405c97cf3128"
"cloying","odor","0","fna_gloss_final_20130517","2c1c7352-ee4b-4df8-a6c3-963eb0c8f08d"
"club-shaped","shape","0","fna_gloss_final_20130517","04470684-a21e-4e53-9b9b-b97d8b3e3407"
"clublike","shape","0","fna_gloss_final_20130517","a2114ef2-efdc-11e2-b45f-0026b9326338"
"clumped","arrangement","0","fna_gloss_final_20130517","a2116e64-efdc-11e2-b45f-0026b9326338"
"cluster","arrangement","0","fna_gloss_final_20130517","a644d780-e223-4556-8e7a-2f0a8c67a0a6"
"clustered","arrangement","0","fna_gloss_final_20130517","4eb9972c-7e06-4d96-9b0d-a6effff14960"
"coalescent","fusion","0","fna_gloss_final_20130517","f3c2c6be-2aab-455c-a72f-1ab83b2a7580"
"coarse","external texture","0","fna_gloss_final_20130517","6e39e6bf-f4df-4814-b543-4ae4b9b47bb6"
"coarser","external texture","0","fna_gloss_final_20130517","5810b8b4-53a0-4bcb-a39c-e727017f031e"
"cobwebby","external texture","0","fna_gloss_final_20130517","74190b61-b79a-4a73-ad17-bb4f1a667f3d"
"cochlear","arrangement","0","fna_gloss_final_20130517","64b02f1d-4344-4ad8-8389-e002fad2ad26"
"cochleate","shape","0","fna_gloss_final_20130517","43abebca-96ab-40ff-adde-bde66afac162"
"coherent","fusion","0","fna_gloss_final_20130517","31178aa8-4b84-4baf-a3b0-d0d95b34635c"
"cohesive","fusion","0","fna_gloss_final_20130517","a2120fa4-efdc-11e2-b45f-0026b9326338"
"coiled","architecture","0","fna_gloss_final_20130517","28da989b-1608-4d10-a3f1-e11a2ed0595a"
"collapsing","behaviour","0","fna_gloss_final_20130517","a2123790-efdc-11e2-b45f-0026b9326338"
"collateral","position","0","fna_gloss_final_20130517","e6cd13b6-64a8-4ace-bd9a-d6d6f3457b5e"
"colonial","habit","0","fna_gloss_final_20130517","c4adfd7c-e787-4a37-b79f-41454f3a1e97"
"colored","coloration","0","fna_gloss_final_20130517","5a3bc5d1-7d53-4c16-84b2-fed34827142c"
"colorful","coloration","0","fna_gloss_final_20130517","a2129956-efdc-11e2-b45f-0026b9326338"
"colorless","coloration","0","fna_gloss_final_20130517","e51d0e2b-a74d-489c-842e-0f8837371e6d"
"colors","coloration","0","fna_gloss_final_20130517","a212d51a-efdc-11e2-b45f-0026b9326338"
"columnar","shape","0","fna_gloss_final_20130517","a6885388-16a8-4e62-959e-334426ccdb9c"
"columnlike","architecture","0","fna_gloss_final_20130517","a2130e18-efdc-11e2-b45f-0026b9326338"
"comb-shaped","shape","0","fna_gloss_final_20130517","9917ddba-f456-438e-be5e-bad39bc729fe"
"compact","architecture","0","fna_gloss_final_20130517","f77aa65b-3885-4ffe-b312-c9d6bd14c1dd"
"comose","external texture","0","fna_gloss_final_20130517","7fabdb91-8fc9-4efe-bf05-b701b7692b05"
"complanate","shape","0","fna_gloss_final_20130517","6f8304d4-e602-4a37-93aa-9d60d3f32279"
"complete","architecture","0","fna_gloss_final_20130517","69a4a68e-368c-4c8e-a65c-03d9c8730ce1"
"complex","architecture","0","fna_gloss_final_20130517","4ebeed11-9973-4a16-a80a-8dc219b3ca58"
"composite","architecture","0","fna_gloss_final_20130517","7b543c89-ff19-4ae6-8e1e-6ce2596fff33"
"compound","architecture","0","fna_gloss_final_20130517","b070cfc2-c41d-4a46-ba15-06a3577ce7b1"
"compound-lipped","architecture","0","fna_gloss_final_20130517","a5b02cdc-0f43-43ce-8339-c1a5b192b373"
"compressed","shape","0","fna_gloss_final_20130517","1007e344-25d8-43e2-b976-be5cd40e2c4d"
"concave","shape","0","fna_gloss_final_20130517","7e43bd9b-18b7-4fea-af0b-bf1c980ee553"
"concave-tapered","shape","0","fna_gloss_final_20130517","4a273a9e-78f2-4929-9517-280b79debbf7"
"concealed","prominence","0","fna_gloss_final_20130517","582696eb-fe61-4551-af8d-f4e8fd5b1de7"
"concentrated","arrangement","0","fna_gloss_final_20130517","19c6e6c0-3217-4cd9-afa3-e872abe0d095"
"concentric","position","0","fna_gloss_final_20130517","59c0ca3b-6d89-4a34-9138-efa67ba0355e"
"concolor","coloration","0","fna_gloss_final_20130517","91d9da58-fbf1-4e81-a3f7-78ec543de006"
"concolorous","coloration","0","fna_gloss_final_20130517","7b857f78-37df-4646-9457-0c816c76d079"
"condensed","architecture","0","fna_gloss_final_20130517","3eb7b5f0-e37e-4c08-bd12-9a5b665b7fb1"
"conduplicate","arrangement","0","fna_gloss_final_20130517","04437b70-8562-4dfd-89aa-8adbe7d67e59"
"confluent","arrangement","0","fna_gloss_final_20130517","a2143842-efdc-11e2-b45f-0026b9326338"
"congested","architecture","0","fna_gloss_final_20130517","3ea7e1d4-85c9-4271-9af4-4eb2bcc71ee8"
