old_flopo_id	old_label	obsolete_label	old_signature	replacement_flopo_id	replacement_label	replacement_signature	replacement_id_status	term_replaced_by	current_quality_label	current_quality_definition	replacement_quality_label	replacement_quality_definition	old_class_action	replacement_class_action	evidence	recommendation	curator_decision	curator_notes
FLOPO_0004905	whole plant pubescent	obsolete whole plant pubescent	EQ|PO_0000003|PATO_0000455	FLOPO_0980432	whole plant pubescent	EQ|PO_0000003|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980432	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0004941	stalk pubescent	obsolete stalk pubescent	EQ|PO_0025066|PATO_0000455	FLOPO_0980556	stalk pubescent	EQ|PO_0025066|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980556	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0005008	bark pubescent	obsolete bark pubescent	EQ|PO_0004518|PATO_0000455	FLOPO_0980450	bark pubescent	EQ|PO_0004518|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980450	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0005396	shoot-borne root pubescent	obsolete shoot-borne root pubescent	EQ|PO_0000042|PATO_0000455	FLOPO_0980439	shoot-borne root pubescent	EQ|PO_0000042|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980439	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0005402	seed trichome pubescent	obsolete seed trichome pubescent	EQ|PO_0004511|PATO_0000455	FLOPO_0980447	seed trichome pubescent	EQ|PO_0004511|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980447	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0005858	fertile lemma pubescent	obsolete fertile lemma pubescent	EQ|PO_0009041|PATO_0000455	FLOPO_0980500	fertile lemma pubescent	EQ|PO_0009041|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980500	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006034	coma pubescent	obsolete coma pubescent	EQ|PO_0020061|PATO_0000455	FLOPO_0980543	coma pubescent	EQ|PO_0020061|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980543	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006216	heartwood pubescent	obsolete heartwood pubescent	EQ|PO_0004512|PATO_0000455	FLOPO_0980448	heartwood pubescent	EQ|PO_0004512|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980448	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006476	canal pubescent	obsolete canal pubescent	EQ|PO_0025132|PATO_0000455	FLOPO_0980560	canal pubescent	EQ|PO_0025132|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980560	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006492	pericarp pubescent	obsolete pericarp pubescent	EQ|PO_0009084|PATO_0000455	FLOPO_0980524	pericarp pubescent	EQ|PO_0009084|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980524	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006561	seed pubescent	obsolete seed pubescent	EQ|PO_0009010|PATO_0000455	FLOPO_0980487	seed pubescent	EQ|PO_0009010|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980487	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006574	cotyledon pubescent	obsolete cotyledon pubescent	EQ|PO_0020030|PATO_0000455	FLOPO_0980531	cotyledon pubescent	EQ|PO_0020030|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980531	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006688	root tip pubescent	obsolete root tip pubescent	EQ|PO_0000025|PATO_0000455	FLOPO_0980435	root tip pubescent	EQ|PO_0000025|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980435	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006719	crown root pubescent	obsolete crown root pubescent	EQ|PO_0000043|PATO_0000455	FLOPO_0980440	crown root pubescent	EQ|PO_0000043|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980440	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0006988	shoot internode pubescent	obsolete shoot internode pubescent	EQ|PO_0005005|PATO_0000455	FLOPO_0980458	shoot internode pubescent	EQ|PO_0005005|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980458	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0007079	scutellar node pubescent	obsolete scutellar node pubescent	EQ|PO_0004708|PATO_0000455	FLOPO_0980455	scutellar node pubescent	EQ|PO_0004708|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980455	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0007144	epidermis pubescent	obsolete epidermis pubescent	EQ|PO_0005679|PATO_0000455	FLOPO_0980468	epidermis pubescent	EQ|PO_0005679|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980468	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0007570	receptacle pubescent	obsolete receptacle pubescent	EQ|PO_0009064|PATO_0000455	FLOPO_0980514	receptacle pubescent	EQ|PO_0009064|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980514	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0007838	root pubescent	obsolete root pubescent	EQ|PO_0009005|PATO_0000455	FLOPO_0980484	root pubescent	EQ|PO_0009005|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980484	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0007848	upper glume pubescent	obsolete upper glume pubescent	EQ|PO_0006004|PATO_0000455	FLOPO_0980471	upper glume pubescent	EQ|PO_0006004|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980471	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008036	phyllome sinus pubescent	obsolete phyllome sinus pubescent	EQ|PO_0025383|PATO_0000455	FLOPO_0980578	phyllome sinus pubescent	EQ|PO_0025383|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980578	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008151	valve pubescent	obsolete valve pubescent	EQ|PO_0025228|PATO_0000455	FLOPO_0980566	valve pubescent	EQ|PO_0025228|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980566	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008287	epicotyl pubescent	obsolete epicotyl pubescent	EQ|PO_0020035|PATO_0000455	FLOPO_0980534	epicotyl pubescent	EQ|PO_0020035|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980534	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008362	collective phyllome structure pubescent	obsolete collective phyllome structure pubescent	EQ|PO_0025023|PATO_0000455	FLOPO_0980553	collective phyllome structure pubescent	EQ|PO_0025023|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980553	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008492	hydathode pubescent	obsolete hydathode pubescent	EQ|PO_0005660|PATO_0000455	FLOPO_0980465	hydathode pubescent	EQ|PO_0005660|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980465	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008535	locule pubescent	obsolete locule pubescent	EQ|PO_0025263|PATO_0000455	FLOPO_0980568	locule pubescent	EQ|PO_0025263|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980568	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0008773	gynoecium pubescent	obsolete gynoecium pubescent	EQ|PO_0009062|PATO_0000455	FLOPO_0980512	gynoecium pubescent	EQ|PO_0009062|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980512	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0009049	ligule pubescent	obsolete ligule pubescent	EQ|PO_0020105|PATO_0000455	FLOPO_0980547	ligule pubescent	EQ|PO_0020105|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980547	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0009313	leaf margin pubescent	obsolete leaf margin pubescent	EQ|PO_0020128|PATO_0000455	FLOPO_0980549	leaf margin pubescent	EQ|PO_0020128|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980549	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
FLOPO_0009524	connective pubescent	obsolete connective pubescent	EQ|PO_0009068|PATO_0000455	FLOPO_0980518	connective pubescent	EQ|PO_0009068|PATO_0001320	new_approved_reserved	http://purl.obolibrary.org/obo/FLOPO_0980518	pubescent	A maturity quality inhering in a bearer by virtue of the bearer's having arrived at the onset of puberty (the age at which sex glands become functional) but not yet fully mature.	pubescent hair	A pilosity quality of being covered with short hairs or soft down.	remove_logical_axioms_and_usages;retain_definition;add_owl_deprecated_true;prefix_label_obsolete;add_IAO_0100001	mint_new_class_with_correct_botanical_pilosity_signature	EVID:UPOV_TGP14|EVID:AOS_DOWNY|PATO-source-definitions	obsolete_and_replace_wrong_semantics	accept	Approved by Robert Hoehndorf (ORCID:0000-0001-8149-5890) on 2026-07-15.
